WazaId	ChargeFrame	AttackLoopFrame	SpawnOrigin	SpawnLocator	SpawnOffsetX	SpawnOffsetY	SpawnOffsetZ	ShotDirection	CorrectTargetType	ImpactMotionSpeed	PlayWazaMoveType	WazaRangeMin	WazaRangeMax	HeightTolerance	EffectiveRange	MinShootNum	MaxShootNum	HitPer	WazaRecastTime	EffectTime	EffectValue	AddMegaPowerValue	PlayedMotionSpeed	OverwriteBulletId1	ReplaceBulletId1	OverwriteBulletId2	ReplaceBulletId2	OverwriteBulletId3	ReplaceBulletId3	OverwriteBulletId4	ReplaceBulletId4	OverwriteBulletId5	ReplaceBulletId5	BulletCorrectScale
1422	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	487	232	1892	1873	0	0	0	0	0	0	1.3
1423	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	484	233	1893	1874	0	0	0	0	0	0	1.3
1424	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	501	234	1894	1875	0	0	0	0	0	0	1.3
1425	0	10	5	origin	0	0	0	0	0	1	1	0.5	7.5	2	6.5	1	1	100	3	0	0	0	1	589	235	0	0	0	0	0	0	0	0	1.5
1427	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	7	0	0	0	1	509	236	2092	2065	0	0	0	0	0	0	1.3
1428	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	473	237	2093	2066	0	0	0	0	0	0	1.2
1430	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	8	18	0	0	1	440	238	0	0	0	0	0	0	0	0	1.4
1434	40	80	1	origin	0	0	0	0	0	1	3	0	99	0	99	1	1	100	10	30	0	5	1	559	240	0	0	0	0	0	0	0	0	1
3009	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729	1696	0	0	0	0	0	0	0	0	1
1435	12	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	506	241	0	0	0	0	0	0	0	0	1.4
1436	12	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	525	345	0	0	0	0	0	0	0	0	1.4
1437	20	10	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	9	1	1	100	10	30	0	0	1	452	242	0	0	0	0	0	0	0	0	1.2
1438	20	0	0	origin	0	0	0.5	0	0	1	1	0.5	3	2	99	1	1	100	12	0	0	0	1	524	344	1895	1876	0	0	0	0	0	0	1.2
1441	30	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	10	0	0	0	1	436	244	0	0	0	0	0	0	0	0	1.5
1442	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	495	245	2094	2067	0	0	0	0	0	0	1.2
1444	15	20	4	origin	0	0	4	0	0	1	1	0.5	3	2	99	1	1	100	10	0	0	0	1	510	246	0	0	0	0	0	0	0	0	1.3
1446	30	30	0	origin	0	0	0	2	0	1	3	0.5	99	0	99	1	1	100	10	0	0	0	1	607	247	1755	1752	0	0	0	0	0	0	1.3
1452	15	0	0	origin	0	0	2	0	0	1	1	0.5	3	2	99	1	1	100	10	0	0	0	1	521	342	1896	1877	0	0	0	0	0	0	1.3
1453	0	20	2	origin	0	0	0	0	0	2	1	0.5	6.5	2	5.5	1	1	100	3	0	0	0	1	593	248	0	0	0	0	0	0	0	0	1.2
1457	15	26	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	10	0	0	5	1	402	249	2142	2127	0	0	0	0	0	0	1.1
1473	20	30	1	eff_center01	0	0	0	0	0	1	3	1	99	0	99	1	1	100	8	0	0	0	1	553	356	0	0	0	0	0	0	0	0	1.3
1482	15	40	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	515	253	0	0	0	0	0	0	0	0	1.4
1484	25	20	2	origin	0	0	0	0	0	1	1	1	3	2	2	1	1	100	10	0	0	0	1	581	255	0	0	0	0	0	0	0	0	1.2
1521	10	0	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	12	0	0	0	1	598	262	2095	2068	0	0	0	0	0	0	1.3
1523	15	20	4	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	6	11	0	0	1	526	346	0	0	0	0	0	0	0	0	1.4
1526	40	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	15	15	0	0	1	653	376	0	0	0	0	0	0	0	0	1
1527	10	30	5	origin	0	0	0	0	0	1	1	0.5	3	2	2	1	1	100	7	5.1	0	0	1	599	264	0	0	0	0	0	0	0	0	1.4
1528	15	24	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	8	0	0	0	1	413	327	2143	2128	413	2143	0	0	0	0	1.2
1529	15	24	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	8	0	0	0	1	411	333	2144	2129	0	0	0	0	0	0	1.2
3017	20	24	0	origin	0	0	1.5	0	0	1	1	0	6	2	5	1	1	100	8	0	0	0	1	1964	1963	2145	2130	0	0	0	0	0	0	1.2
1532	10	0	0	eff_front01	0	0	0.5	0	0	2	1	0.5	3	2	99	1	1	100	9	0	0	0	1	522	343	1897	1878	0	0	0	0	0	0	1.3
1535	25	20	2	origin	0	0	0	0	0	1	1	1	3	2	2	1	1	100	10	0	0	0	1	594	361	0	0	0	0	0	0	0	0	1.2
1538	1	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	10	45	0	0	1	634	266	0	0	0	0	0	0	0	0	1
1540	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	15	1	1	100	9	0	0	0	1	460	267	0	0	0	0	0	0	0	0	1.3
1542	30	50	1	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	10	0	0	0	1	568	268	0	0	0	0	0	0	0	0	1.1
1555	10	20	0	eff_face01	0	0	0.3	0	0	1	1	0.5	3	2	99	1	1	100	9	11	0	0	1	523	269	2096	2069	0	0	0	0	0	0	1.5
1556	20	30	1	eff_center01	0	7	0	1	0	1	3	1	99	0	99	1	1	100	8	0	0	0	1	571	358	0	0	0	0	0	0	0	0	1.2
1560	30	20	7	origin	0	0	0	0	0	1	1	0.5	6	2	5	1	1	100	9	0	0	0	1	577	270	0	0	0	0	0	0	0	0	1.15
1564	1	30	5	origin	0	0	0	0	0	1	1	0.5	6	2	3	1	1	100	7	5.1	0	0	1	611	367	0	0	0	0	0	0	0	0	1.6
1566	40	20	6	origin	0	0	0	0	0	1	1	0.5	8	2	7	1	1	100	12	0	0	0	1	590	271	0	0	0	0	0	0	0	0	1.1
1567	10	30	1	origin	0	0	0	0	0	1	1	0.5	8	2	3	1	1	100	10	0	0	0	1	543	272	0	0	0	0	0	0	0	0	1.3
1570	10	25	0	eff_front01	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	9	0	0	0	1	527	347	0	0	0	0	0	0	0	0	1.3
1571	10	30	1	origin	0	0	0	0	0	1	1	0.5	8	2	3	1	1	100	10	0	0	0	1	542	273	0	0	0	0	0	0	0	0	1.3
1573	10	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	9	0	0	0	1	517	274	0	0	0	0	0	0	0	0	1.3
1574	10	15	0	eff_rangeattack02	0	0	0	0	0	1	1	0.5	3	2	8	1	1	100	6	0	0	0	1	426	275	0	0	0	0	0	0	0	0	1.5
1575	15	0	0	eff_front01	0	0	3.2	0	0	1	1	0.5	3	2	2	1	1	100	12	18	0	0	1	536	352	0	0	0	0	0	0	0	0	1.4
1576	1	20	1	eff_center01	0	0	0	0	0	1	1	0.5	3	2	2	1	1	100	10	0	0	0	1	471	276	0	0	0	0	0	0	0	0	1.2
1577	10	25	0	eff_front01	0	0	0	0	0	2	1	0.5	3	2	99	1	1	100	7	0	0	0	1	500	277	0	0	0	0	0	0	0	0	1.5
1583	20	20	2	origin	0	0	0	0	0	1	1	0.5	3	2	3	1	1	100	8	18	0	0	1	583	280	0	0	0	0	0	0	0	0	1.2
1584	12	10	1	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	6	0	0	0	1	569	281	0	0	0	0	0	0	0	0	1.5
1585	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	8	18	0	0	1	441	282	0	0	0	0	0	0	0	0	1.4
1586	20	30	0	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	12	0	0	0	1	532	350	0	0	0	0	0	0	0	0	1.3
1588	0	45	0	eff_center01	0	0	0	0	0	2	0	0	99	0	99	1	1	100	12	18	0	0	1	644	283	0	0	0	0	0	0	0	0	1
1591	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	9	1	1	100	10	33	0	0	1	461	284	0	0	0	0	0	0	0	0	1.2
1592	30	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	23	1	1	100	10	0	0	0	1	423	285	0	0	0	0	0	0	0	0	1.2
1593	20	20	7	origin	0	0	0	0	0	1	1	0.5	8	2	7	1	1	100	8	0	0	0	1	588	286	0	0	0	0	0	0	0	0	1.3
1594	0	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	3	0	0	0	1	445	287	0	0	0	0	0	0	0	0	1.8
3019	0	20	0	feeler_a_01	0	0	0	0	0	1	3	1	99	0	15	1	1	100	3	0	0	0	1	1960	1959	0	0	0	0	0	0	0	0	1
1595	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	7	1	1	100	8	11	0	0	1	444	288	0	0	0	0	0	0	0	0	1.4
1596	0	45	0	eff_center01	0	0	0	0	0	2	0	0	99	0	99	1	1	100	12	0	0	0	1	635	289	0	0	0	0	0	0	0	0	1
1598	1	20	1	eff_center01	0	0	0	0	0	1	1	0.5	4	2	3	1	1	100	10	33	0	0	1	544	290	0	0	0	0	0	0	0	0	1.2
1601	70	30	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	30	23	0	0	1	646	291	0	0	0	0	0	0	0	0	1
1605	10	30	0	eff_center01	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	8	0	0	0	1	518	293	0	0	0	0	0	0	0	0	1.3
1609	10	20	0	eff_front01	0	0	0	0	0	2	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	489	295	2099	2072	0	0	0	0	0	0	1.2
1611	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	6	20	0	0	1	504	296	2100	2073	0	0	0	0	0	0	1.3
1612	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	10	4.5	0	0	1	520	341	1978	1977	0	0	0	0	0	0	1.3
1613	30	60	0	eff_directionattack01	0	0	0	0	0	1	3	0	99	0	25	1	1	100	12	0	0	0	1	421	297	0	0	0	0	0	0	0	0	1.3
1614	35	30	1	eff_center01	0	7	0	0	0	1	3	1	99	0	99	1	1	100	10	0	0	0	1	557	298	0	0	0	0	0	0	0	0	1.1
3011	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1739	1706	0	0	0	0	0	0	0	0	1.1
1615	20	30	4	origin	0	0	0	0	0	1	1	0.5	2.5	2	99	1	1	100	10	0	0	0	1	514	299	0	0	0	0	0	0	0	0	1.2
1616	25	30	5	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	8	0	0	5	1	1773	300	0	0	0	0	0	0	0	0	1.1
1617	40	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	25	1	1	100	15	0	0	0	1	422	301	0	0	0	0	0	0	0	0	1.3
1621	35	30	1	eff_center01	0	0	0	0	0	1	3	1	99	0	99	1	1	100	10	15	0	0	1	575	303	0	0	0	0	0	0	0	0	1.2
1670	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	15	1	1	100	6	0	0	0	1	432	306	0	0	0	0	0	0	0	0	1.8
1679	20	20	2	origin	0	0	0	0	0	1	1	0.5	3	2	3	1	1	100	9	11	0	0	1	595	362	0	0	0	0	0	0	0	0	1.2
1687	35	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	23	1	1	100	15	0	0	0	1	562	308	0	0	0	0	0	0	0	0	1.2
3021	35	60	0	eff_rangeattack02	0	0	0	0	1	1	3	0	99	0	23	1	1	100	15	0	0	0	1	1852	1848	0	0	0	0	0	0	0	0	1.2
1693	10	20	0	eff_center01	0	0.25	0	0	0	1	1	0.5	2.5	2	99	1	1	100	6	0	0	0	1	519	340	0	0	0	0	0	0	0	0	1.4
1710	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	3	2	99	1	1	100	8	18	0	0	2	475	310	2101	2074	0	0	0	0	0	0	1.3
1748	50	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	60	18	0	0	1	632	312	0	0	0	0	0	0	0	0	1
1784	10	20	0	eff_front01	0	0	0.7	0	0	1	1	0.5	1.5	2	99	1	1	100	9	11	0	0	2	528	348	2112	2109	0	0	0	0	0	0	1.3
1812	10	0	0	eff_front01	0	0	0	0	0	2	1	1	3	2	99	1	1	100	12	0	0	0	1	596	318	2102	2075	0	0	0	0	0	0	1.3
1920	1	60	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	20	1	1	100	15	0	0	0	1	1749	321	0	0	0	0	0	0	0	0	1
1998	40	20	0	eff_center01	0	0	0	0	0	1	1	0.5	5	2	4	1	1	100	15	18	0	0	1	540	133	0	0	0	0	0	0	0	0	1
3068	0	0	1	eff_center01	0	30	0	2	0	1	3	1	99	0	99	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
3027	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3028	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1
3029	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2
3030	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3
3031	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4
3032	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
3033	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6
3034	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7
3035	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8
3036	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9
3037	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3038	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
3039	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2
3040	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3
3041	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4
3042	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5
3043	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6
3044	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7
3045	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8
3046	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9
3047	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3048	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5
3049	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3050	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5
3051	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
3052	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
3053	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6
3054	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7
3055	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
3056	0	0	1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3057	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3058	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3059	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3060	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3061	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3062	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3063	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3064	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3065	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3066	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0		1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3012	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
