WazaID	ExtentionType	Type	Category	DamageType	Power	CriticalRank	HpRecoverRatio	ShrinkPer	SickParamSickID	SickParamPer	SickParamSickCont	SickParamSickTurnMin	SickParamSickTurnMax	RankEffect0Type	RankEffect0Value	RankEffect0Per	RankEffect1Type	RankEffect1Value	RankEffect1Per	RankEffect2Type	RankEffect2Value	RankEffect2Per	DamageRecoverRatio	DamageDrainRatio	IsGuard	IsAvoidByFloat	IsTouch	IsCut	IsWind	CanThroughMigawari	CanMeltFrozen	IsHpRecover	IsKaihukuHuuziEnable	IsYubiWoHuruPermit	IsSick	IsMamoruEnable	CantKill	ValueEffectRatio
304	2	0	0	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	True	False	0
63	2	0	0	2	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
188	2	3	4	2	40	0	0	0	5	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	True	True	False	0
482	2	3	4	2	10	0	0	0	5	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
435	2	12	4	2	10	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
59	2	14	4	2	30	0	0	0	3	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	True	False	True	False	0
436	2	9	4	2	60	0	0	0	4	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
560	2	1	0	1	75	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
370	2	1	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
249	2	1	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
157	2	5	0	1	45	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
53	2	9	4	2	4	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
425	2	7	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
242	2	16	6	1	45	0	0	0	0	0	0	0	0	2	-1	20	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
87	2	12	4	2	40	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
280	2	1	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
163	2	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	True	False	False	False	False	False	True	False	True	False	0
687	2	15	0	2	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
196	2	14	0	2	30	0	0	0	0	0	0	0	0	5	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
605	2	17	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
72	2	11	8	2	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	False	False	False	False	False	False	False	False	True	True	False	True	False	0
42	2	6	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
352	2	10	4	2	7	0	0	0	6	20	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
585	2	17	6	2	40	0	0	0	0	0	0	0	0	3	-1	30	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
261	2	9	1	0	0	0	0	0	4	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
438	2	11	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
406	2	15	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
60	2	13	4	2	30	0	0	0	6	10	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
614	2	4	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	0
615	2	4	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	0
428	2	13	0	1	45	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
245	2	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
76	2	11	0	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
19	2	2	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
328	2	4	4	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
444	2	5	0	1	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
247	2	7	6	2	35	0	0	0	0	0	0	0	0	4	-1	20	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
421	2	7	0	1	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
127	2	10	0	1	40	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
331	2	11	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
239	2	15	0	2	45	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
679	2	6	6	1	40	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
36	2	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
332	2	2	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
556	2	14	0	1	40	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
14	2	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
22	2	11	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
250	2	10	0	2	40	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
784	2	15	0	1	40	0	0	0	0	0	0	0	0	1	-1	100	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
73	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
89	2	4	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
29	2	0	0	1	35	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
583	2	17	6	1	30	0	0	0	0	0	0	0	0	1	-1	10	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
268	2	12	2	0	0	0	0	0	0	0	0	0	0	4	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
